weapon_id,quality,dataset,band,armor_profile,flat_mitigation_proxy,center_m,sample_distances_m,mean_expected_damage_per_shot,min_expected_damage_per_shot
war_bow,Q6,vanilla,near,heavy,0.68,10,9/10/11,15.21,15.00
war_bow,Q6,vanilla,mid,none,0.00,18,17/18/19,10.53,0.00
war_bow,Q6,vanilla,mid,light,0.28,18,17/18/19,9.94,0.00
war_bow,Q6,vanilla,mid,medium,0.48,18,17/18/19,9.52,0.00
war_bow,Q6,vanilla,mid,heavy,0.68,18,17/18/19,9.10,0.00
war_bow,Q6,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
war_bow,Q6,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
war_bow,Q6,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
war_bow,Q6,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
war_bow,Q6,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
war_bow,Q6,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
war_bow,Q6,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
war_bow,Q6,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
war_bow,Q6,mod,near,none,0.00,10,9/10/11,20.24,19.96
war_bow,Q6,mod,near,light,0.28,10,9/10/11,17.69,17.45
war_bow,Q6,mod,near,medium,0.48,10,9/10/11,15.87,15.65
war_bow,Q6,mod,near,heavy,0.68,10,9/10/11,14.05,13.86
war_bow,Q6,mod,mid,none,0.00,18,17/18/19,18.03,17.76
war_bow,Q6,mod,mid,light,0.28,18,17/18/19,15.76,15.52
war_bow,Q6,mod,mid,medium,0.48,18,17/18/19,14.14,13.92
war_bow,Q6,mod,mid,heavy,0.68,18,17/18/19,12.51,12.32
war_bow,Q6,mod,far,none,0.00,22,21/22/23,0.00,0.00
war_bow,Q6,mod,far,light,0.28,22,21/22/23,0.00,0.00
war_bow,Q6,mod,far,medium,0.48,22,21/22/23,0.00,0.00
war_bow,Q6,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
war_bow,Q6,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
war_bow,Q6,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
war_bow,Q6,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
war_bow,Q6,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q1,vanilla,near,none,0.00,10,9/10/11,13.20,12.24
curved_bow,Q1,vanilla,near,light,0.28,10,9/10/11,12.46,11.55
curved_bow,Q1,vanilla,near,medium,0.48,10,9/10/11,11.93,11.06
curved_bow,Q1,vanilla,near,heavy,0.68,10,9/10/11,11.40,10.58
curved_bow,Q1,vanilla,mid,none,0.00,18,17/18/19,4.00,0.00
curved_bow,Q1,vanilla,mid,light,0.28,18,17/18/19,3.78,0.00
curved_bow,Q1,vanilla,mid,medium,0.48,18,17/18/19,3.62,0.00
curved_bow,Q1,vanilla,mid,heavy,0.68,18,17/18/19,3.46,0.00
curved_bow,Q1,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q1,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q1,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q1,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q1,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q1,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q1,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q1,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q1,mod,near,none,0.00,10,9/10/11,12.14,11.26
curved_bow,Q1,mod,near,light,0.28,10,9/10/11,11.12,10.31
curved_bow,Q1,mod,near,medium,0.48,10,9/10/11,10.40,9.64
curved_bow,Q1,mod,near,heavy,0.68,10,9/10/11,9.67,8.96
curved_bow,Q1,mod,mid,none,0.00,18,17/18/19,5.08,4.20
curved_bow,Q1,mod,mid,light,0.28,18,17/18/19,4.65,3.84
curved_bow,Q1,mod,mid,medium,0.48,18,17/18/19,4.35,3.59
curved_bow,Q1,mod,mid,heavy,0.68,18,17/18/19,4.04,3.34
curved_bow,Q1,mod,far,none,0.00,22,21/22/23,1.32,0.00
curved_bow,Q1,mod,far,light,0.28,22,21/22/23,1.21,0.00
curved_bow,Q1,mod,far,medium,0.48,22,21/22/23,1.13,0.00
curved_bow,Q1,mod,far,heavy,0.68,22,21/22/23,1.05,0.00
curved_bow,Q1,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q1,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q1,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q1,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q2,vanilla,near,none,0.00,10,9/10/11,16.32,15.60
curved_bow,Q2,vanilla,near,light,0.28,10,9/10/11,15.41,14.73
curved_bow,Q2,vanilla,near,medium,0.48,10,9/10/11,14.75,14.10
curved_bow,Q2,vanilla,near,heavy,0.68,10,9/10/11,14.10,13.48
curved_bow,Q2,vanilla,mid,none,0.00,18,17/18/19,7.28,0.00
curved_bow,Q2,vanilla,mid,light,0.28,18,17/18/19,6.87,0.00
curved_bow,Q2,vanilla,mid,medium,0.48,18,17/18/19,6.58,0.00
curved_bow,Q2,vanilla,mid,heavy,0.68,18,17/18/19,6.29,0.00
curved_bow,Q2,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q2,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q2,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q2,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q2,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q2,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q2,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q2,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q2,mod,near,none,0.00,10,9/10/11,15.50,14.82
curved_bow,Q2,mod,near,light,0.28,10,9/10/11,14.20,13.58
curved_bow,Q2,mod,near,medium,0.48,10,9/10/11,13.27,12.69
curved_bow,Q2,mod,near,heavy,0.68,10,9/10/11,12.34,11.80
curved_bow,Q2,mod,mid,none,0.00,18,17/18/19,10.03,9.35
curved_bow,Q2,mod,mid,light,0.28,18,17/18/19,9.19,8.56
curved_bow,Q2,mod,mid,medium,0.48,18,17/18/19,8.59,8.00
curved_bow,Q2,mod,mid,heavy,0.68,18,17/18/19,7.99,7.44
curved_bow,Q2,mod,far,none,0.00,22,21/22/23,5.09,0.00
curved_bow,Q2,mod,far,light,0.28,22,21/22/23,4.66,0.00
curved_bow,Q2,mod,far,medium,0.48,22,21/22/23,4.36,0.00
curved_bow,Q2,mod,far,heavy,0.68,22,21/22/23,4.05,0.00
curved_bow,Q2,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q2,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q2,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q2,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q3,vanilla,near,none,0.00,10,9/10/11,19.20,18.72
curved_bow,Q3,vanilla,near,light,0.28,10,9/10/11,18.12,17.67
curved_bow,Q3,vanilla,near,medium,0.48,10,9/10/11,17.36,16.92
curved_bow,Q3,vanilla,near,heavy,0.68,10,9/10/11,16.59,16.17
curved_bow,Q3,vanilla,mid,none,0.00,18,17/18/19,10.40,0.00
curved_bow,Q3,vanilla,mid,light,0.28,18,17/18/19,9.82,0.00
curved_bow,Q3,vanilla,mid,medium,0.48,18,17/18/19,9.40,0.00
curved_bow,Q3,vanilla,mid,heavy,0.68,18,17/18/19,8.99,0.00
curved_bow,Q3,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q3,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q3,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q3,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q3,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q3,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q3,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q3,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q3,mod,near,none,0.00,10,9/10/11,18.82,18.35
curved_bow,Q3,mod,near,light,0.28,10,9/10/11,17.24,16.80
curved_bow,Q3,mod,near,medium,0.48,10,9/10/11,16.11,15.70
curved_bow,Q3,mod,near,heavy,0.68,10,9/10/11,14.98,14.60
curved_bow,Q3,mod,mid,none,0.00,18,17/18/19,15.05,14.58
curved_bow,Q3,mod,mid,light,0.28,18,17/18/19,13.79,13.36
curved_bow,Q3,mod,mid,medium,0.48,18,17/18/19,12.89,12.48
curved_bow,Q3,mod,mid,heavy,0.68,18,17/18/19,11.98,11.61
curved_bow,Q3,mod,far,none,0.00,22,21/22/23,8.94,0.00
curved_bow,Q3,mod,far,light,0.28,22,21/22/23,8.19,0.00
curved_bow,Q3,mod,far,medium,0.48,22,21/22/23,7.65,0.00
curved_bow,Q3,mod,far,heavy,0.68,22,21/22/23,7.11,0.00
curved_bow,Q3,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q3,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q3,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q3,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q4,vanilla,near,none,0.00,10,9/10/11,20.16,19.78
curved_bow,Q4,vanilla,near,light,0.28,10,9/10/11,19.03,18.67
curved_bow,Q4,vanilla,near,medium,0.48,10,9/10/11,18.22,17.88
curved_bow,Q4,vanilla,near,heavy,0.68,10,9/10/11,17.42,17.09
curved_bow,Q4,vanilla,mid,none,0.00,18,17/18/19,11.52,0.00
curved_bow,Q4,vanilla,mid,light,0.28,18,17/18/19,10.87,0.00
curved_bow,Q4,vanilla,mid,medium,0.48,18,17/18/19,10.41,0.00
curved_bow,Q4,vanilla,mid,heavy,0.68,18,17/18/19,9.95,0.00
curved_bow,Q4,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q4,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q4,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q4,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q4,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q4,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q4,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q4,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q4,mod,near,none,0.00,10,9/10/11,20.76,20.37
curved_bow,Q4,mod,near,light,0.28,10,9/10/11,19.02,18.66
curved_bow,Q4,mod,near,medium,0.48,10,9/10/11,17.77,17.44
curved_bow,Q4,mod,near,heavy,0.68,10,9/10/11,16.53,16.21
curved_bow,Q4,mod,mid,none,0.00,18,17/18/19,17.60,17.21
curved_bow,Q4,mod,mid,light,0.28,18,17/18/19,16.12,15.76
curved_bow,Q4,mod,mid,medium,0.48,18,17/18/19,15.07,14.73
curved_bow,Q4,mod,mid,heavy,0.68,18,17/18/19,14.01,13.70
curved_bow,Q4,mod,far,none,0.00,22,21/22/23,10.81,0.00
curved_bow,Q4,mod,far,light,0.28,22,21/22/23,9.90,0.00
curved_bow,Q4,mod,far,medium,0.48,22,21/22/23,9.25,0.00
curved_bow,Q4,mod,far,heavy,0.68,22,21/22/23,8.61,0.00
curved_bow,Q4,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q4,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q4,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q4,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q5,vanilla,near,none,0.00,10,9/10/11,20.64,20.30
curved_bow,Q5,vanilla,near,light,0.28,10,9/10/11,19.48,19.17
curved_bow,Q5,vanilla,near,medium,0.48,10,9/10/11,18.66,18.35
curved_bow,Q5,vanilla,near,heavy,0.68,10,9/10/11,17.83,17.54
curved_bow,Q5,vanilla,mid,none,0.00,18,17/18/19,12.08,0.00
curved_bow,Q5,vanilla,mid,light,0.28,18,17/18/19,11.40,0.00
curved_bow,Q5,vanilla,mid,medium,0.48,18,17/18/19,10.92,0.00
curved_bow,Q5,vanilla,mid,heavy,0.68,18,17/18/19,10.44,0.00
curved_bow,Q5,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q5,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q5,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q5,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q5,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q5,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q5,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q5,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q5,mod,near,none,0.00,10,9/10/11,22.50,22.13
curved_bow,Q5,mod,near,light,0.28,10,9/10/11,20.61,20.27
curved_bow,Q5,mod,near,medium,0.48,10,9/10/11,19.26,18.94
curved_bow,Q5,mod,near,heavy,0.68,10,9/10/11,17.91,17.62
curved_bow,Q5,mod,mid,none,0.00,18,17/18/19,19.57,19.20
curved_bow,Q5,mod,mid,light,0.28,18,17/18/19,17.92,17.59
curved_bow,Q5,mod,mid,medium,0.48,18,17/18/19,16.75,16.44
curved_bow,Q5,mod,mid,heavy,0.68,18,17/18/19,15.58,15.28
curved_bow,Q5,mod,far,none,0.00,22,21/22/23,12.19,0.00
curved_bow,Q5,mod,far,light,0.28,22,21/22/23,11.17,0.00
curved_bow,Q5,mod,far,medium,0.48,22,21/22/23,10.44,0.00
curved_bow,Q5,mod,far,heavy,0.68,22,21/22/23,9.70,0.00
curved_bow,Q5,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q5,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q5,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q5,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q6,vanilla,near,none,0.00,10,9/10/11,21.12,20.83
curved_bow,Q6,vanilla,near,light,0.28,10,9/10/11,19.94,19.67
curved_bow,Q6,vanilla,near,medium,0.48,10,9/10/11,19.09,18.83
curved_bow,Q6,vanilla,near,heavy,0.68,10,9/10/11,18.25,18.00
curved_bow,Q6,vanilla,mid,none,0.00,18,17/18/19,12.64,0.00
curved_bow,Q6,vanilla,mid,light,0.28,18,17/18/19,11.93,0.00
curved_bow,Q6,vanilla,mid,medium,0.48,18,17/18/19,11.43,0.00
curved_bow,Q6,vanilla,mid,heavy,0.68,18,17/18/19,10.92,0.00
curved_bow,Q6,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q6,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q6,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q6,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q6,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q6,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q6,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q6,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q6,mod,near,none,0.00,10,9/10/11,24.29,23.96
curved_bow,Q6,mod,near,light,0.28,10,9/10/11,22.25,21.94
curved_bow,Q6,mod,near,medium,0.48,10,9/10/11,20.79,20.51
curved_bow,Q6,mod,near,heavy,0.68,10,9/10/11,19.33,19.07
curved_bow,Q6,mod,mid,none,0.00,18,17/18/19,21.64,21.31
curved_bow,Q6,mod,mid,light,0.28,18,17/18/19,19.82,19.52
curved_bow,Q6,mod,mid,medium,0.48,18,17/18/19,18.52,18.24
curved_bow,Q6,mod,mid,heavy,0.68,18,17/18/19,17.22,16.96
curved_bow,Q6,mod,far,none,0.00,22,21/22/23,20.31,19.98
curved_bow,Q6,mod,far,light,0.28,22,21/22/23,18.61,18.30
curved_bow,Q6,mod,far,medium,0.48,22,21/22/23,17.39,17.10
curved_bow,Q6,mod,far,heavy,0.68,22,21/22/23,16.17,15.91
curved_bow,Q6,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q6,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q6,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q6,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q1,vanilla,near,none,0.00,10,9/10/11,16.50,16.06
long_bow,Q1,vanilla,near,light,0.28,10,9/10/11,15.58,15.16
long_bow,Q1,vanilla,near,medium,0.48,10,9/10/11,14.92,14.52
long_bow,Q1,vanilla,near,heavy,0.68,10,9/10/11,14.26,13.88
long_bow,Q1,vanilla,mid,none,0.00,18,17/18/19,8.80,0.00
long_bow,Q1,vanilla,mid,light,0.28,18,17/18/19,8.31,0.00
long_bow,Q1,vanilla,mid,medium,0.48,18,17/18/19,7.96,0.00
long_bow,Q1,vanilla,mid,heavy,0.68,18,17/18/19,7.60,0.00
long_bow,Q1,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
long_bow,Q1,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
long_bow,Q1,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
long_bow,Q1,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
long_bow,Q1,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q1,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q1,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q1,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q1,mod,near,none,0.00,10,9/10/11,15.18,14.78
long_bow,Q1,mod,near,light,0.28,10,9/10/11,13.69,13.33
long_bow,Q1,mod,near,medium,0.48,10,9/10/11,12.63,12.29
long_bow,Q1,mod,near,heavy,0.68,10,9/10/11,11.57,11.26
long_bow,Q1,mod,mid,none,0.00,18,17/18/19,11.94,11.54
long_bow,Q1,mod,mid,light,0.28,18,17/18/19,10.77,10.41
long_bow,Q1,mod,mid,medium,0.48,18,17/18/19,9.94,9.60
long_bow,Q1,mod,mid,heavy,0.68,18,17/18/19,9.10,8.79
long_bow,Q1,mod,far,none,0.00,22,21/22/23,10.32,9.92
long_bow,Q1,mod,far,light,0.28,22,21/22/23,9.31,8.95
long_bow,Q1,mod,far,medium,0.48,22,21/22/23,8.59,8.25
long_bow,Q1,mod,far,heavy,0.68,22,21/22/23,7.87,7.56
long_bow,Q1,mod,ultra_far,none,0.00,25,24/25/26,3.17,0.00
long_bow,Q1,mod,ultra_far,light,0.28,25,24/25/26,2.86,0.00
long_bow,Q1,mod,ultra_far,medium,0.48,25,24/25/26,2.64,0.00
long_bow,Q1,mod,ultra_far,heavy,0.68,25,24/25/26,2.42,0.00
long_bow,Q2,vanilla,near,none,0.00,10,9/10/11,18.26,17.93
long_bow,Q2,vanilla,near,light,0.28,10,9/10/11,17.24,16.93
long_bow,Q2,vanilla,near,medium,0.48,10,9/10/11,16.51,16.21
long_bow,Q2,vanilla,near,heavy,0.68,10,9/10/11,15.78,15.49
long_bow,Q2,vanilla,mid,none,0.00,18,17/18/19,10.52,0.00
long_bow,Q2,vanilla,mid,light,0.28,18,17/18/19,9.93,0.00
long_bow,Q2,vanilla,mid,medium,0.48,18,17/18/19,9.51,0.00
long_bow,Q2,vanilla,mid,heavy,0.68,18,17/18/19,9.09,0.00
long_bow,Q2,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
long_bow,Q2,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
long_bow,Q2,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
long_bow,Q2,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
long_bow,Q2,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q2,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q2,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q2,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q2,mod,near,none,0.00,10,9/10/11,17.35,17.03
long_bow,Q2,mod,near,light,0.28,10,9/10/11,15.65,15.36
long_bow,Q2,mod,near,medium,0.48,10,9/10/11,14.43,14.17
long_bow,Q2,mod,near,heavy,0.68,10,9/10/11,13.22,12.98
long_bow,Q2,mod,mid,none,0.00,18,17/18/19,14.84,14.53
long_bow,Q2,mod,mid,light,0.28,18,17/18/19,13.38,13.10
long_bow,Q2,mod,mid,medium,0.48,18,17/18/19,12.35,12.09
long_bow,Q2,mod,mid,heavy,0.68,18,17/18/19,11.31,11.07
long_bow,Q2,mod,far,none,0.00,22,21/22/23,13.58,13.27
long_bow,Q2,mod,far,light,0.28,22,21/22/23,12.25,11.97
long_bow,Q2,mod,far,medium,0.48,22,21/22/23,11.30,11.04
long_bow,Q2,mod,far,heavy,0.68,22,21/22/23,10.35,10.11
long_bow,Q2,mod,ultra_far,none,0.00,25,24/25/26,4.32,0.00
long_bow,Q2,mod,ultra_far,light,0.28,25,24/25/26,3.90,0.00
long_bow,Q2,mod,ultra_far,medium,0.48,25,24/25/26,3.59,0.00
long_bow,Q2,mod,ultra_far,heavy,0.68,25,24/25/26,3.29,0.00
long_bow,Q3,vanilla,near,none,0.00,10,9/10/11,19.80,19.58
long_bow,Q3,vanilla,near,light,0.28,10,9/10/11,18.69,18.48
long_bow,Q3,vanilla,near,medium,0.48,10,9/10/11,17.90,17.70
long_bow,Q3,vanilla,near,heavy,0.68,10,9/10/11,17.11,16.92
long_bow,Q3,vanilla,mid,none,0.00,18,17/18/19,12.10,0.00
long_bow,Q3,vanilla,mid,light,0.28,18,17/18/19,11.42,0.00
long_bow,Q3,vanilla,mid,medium,0.48,18,17/18/19,10.94,0.00
long_bow,Q3,vanilla,mid,heavy,0.68,18,17/18/19,10.45,0.00
long_bow,Q3,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
long_bow,Q3,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
long_bow,Q3,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
long_bow,Q3,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
long_bow,Q3,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q3,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q3,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q3,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q3,mod,near,none,0.00,10,9/10/11,19.40,19.19
long_bow,Q3,mod,near,light,0.28,10,9/10/11,17.50,17.31
long_bow,Q3,mod,near,medium,0.48,10,9/10/11,16.14,15.96
long_bow,Q3,mod,near,heavy,0.68,10,9/10/11,14.79,14.62
long_bow,Q3,mod,mid,none,0.00,18,17/18/19,17.68,17.46
long_bow,Q3,mod,mid,light,0.28,18,17/18/19,15.95,15.75
long_bow,Q3,mod,mid,medium,0.48,18,17/18/19,14.71,14.53
long_bow,Q3,mod,mid,heavy,0.68,18,17/18/19,13.47,13.31
long_bow,Q3,mod,far,none,0.00,22,21/22/23,16.82,16.60
long_bow,Q3,mod,far,light,0.28,22,21/22/23,15.17,14.97
long_bow,Q3,mod,far,medium,0.48,22,21/22/23,13.99,13.81
long_bow,Q3,mod,far,heavy,0.68,22,21/22/23,12.81,12.65
long_bow,Q3,mod,ultra_far,none,0.00,25,24/25/26,5.46,0.00
long_bow,Q3,mod,ultra_far,light,0.28,25,24/25/26,4.93,0.00
long_bow,Q3,mod,ultra_far,medium,0.48,25,24/25/26,4.54,0.00
long_bow,Q3,mod,ultra_far,heavy,0.68,25,24/25/26,4.16,0.00
long_bow,Q4,vanilla,near,none,0.00,10,9/10/11,20.24,20.06
long_bow,Q4,vanilla,near,light,0.28,10,9/10/11,19.11,18.94
long_bow,Q4,vanilla,near,medium,0.48,10,9/10/11,18.30,18.14
long_bow,Q4,vanilla,near,heavy,0.68,10,9/10/11,17.49,17.34
long_bow,Q4,vanilla,mid,none,0.00,18,17/18/19,12.61,0.00
long_bow,Q4,vanilla,mid,light,0.28,18,17/18/19,11.91,0.00
long_bow,Q4,vanilla,mid,medium,0.48,18,17/18/19,11.40,0.00
long_bow,Q4,vanilla,mid,heavy,0.68,18,17/18/19,10.90,0.00
long_bow,Q4,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
long_bow,Q4,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
long_bow,Q4,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
long_bow,Q4,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
long_bow,Q4,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q4,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q4,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q4,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q4,mod,near,none,0.00,10,9/10/11,20.85,20.67
long_bow,Q4,mod,near,light,0.28,10,9/10/11,18.80,18.64
long_bow,Q4,mod,near,medium,0.48,10,9/10/11,17.34,17.19
long_bow,Q4,mod,near,heavy,0.68,10,9/10/11,15.89,15.75
long_bow,Q4,mod,mid,none,0.00,18,17/18/19,19.40,19.22
long_bow,Q4,mod,mid,light,0.28,18,17/18/19,17.50,17.33
long_bow,Q4,mod,mid,medium,0.48,18,17/18/19,16.14,15.99
long_bow,Q4,mod,mid,heavy,0.68,18,17/18/19,14.78,14.64
long_bow,Q4,mod,far,none,0.00,22,21/22/23,18.67,18.49
long_bow,Q4,mod,far,light,0.28,22,21/22/23,16.84,16.68
long_bow,Q4,mod,far,medium,0.48,22,21/22/23,15.53,15.38
long_bow,Q4,mod,far,heavy,0.68,22,21/22/23,14.23,14.09
long_bow,Q4,mod,ultra_far,none,0.00,25,24/25/26,6.10,0.00
long_bow,Q4,mod,ultra_far,light,0.28,25,24/25/26,5.50,0.00
long_bow,Q4,mod,ultra_far,medium,0.48,25,24/25/26,5.08,0.00
long_bow,Q4,mod,ultra_far,heavy,0.68,25,24/25/26,4.65,0.00
long_bow,Q5,vanilla,near,none,0.00,10,9/10/11,20.46,20.31
long_bow,Q5,vanilla,near,light,0.28,10,9/10/11,19.31,19.17
long_bow,Q5,vanilla,near,medium,0.48,10,9/10/11,18.50,18.36
