weapon_id,quality,dataset,band,armor_profile,flat_mitigation_proxy,center_m,sample_distances_m,mean_distance_expected_armored_dps,min_distance_expected_armored_dps
war_bow,Q6,vanilla,near,heavy,0.68,10,9/10/11,3.07,3.03
war_bow,Q6,vanilla,mid,none,0.00,18,17/18/19,2.13,0.00
war_bow,Q6,vanilla,mid,light,0.28,18,17/18/19,2.01,0.00
war_bow,Q6,vanilla,mid,medium,0.48,18,17/18/19,1.92,0.00
war_bow,Q6,vanilla,mid,heavy,0.68,18,17/18/19,1.84,0.00
war_bow,Q6,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
war_bow,Q6,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
war_bow,Q6,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
war_bow,Q6,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
war_bow,Q6,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
war_bow,Q6,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
war_bow,Q6,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
war_bow,Q6,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
war_bow,Q6,mod,near,none,0.00,10,9/10/11,4.20,4.14
war_bow,Q6,mod,near,light,0.28,10,9/10/11,3.70,3.65
war_bow,Q6,mod,near,medium,0.48,10,9/10/11,3.35,3.31
war_bow,Q6,mod,near,heavy,0.68,10,9/10/11,3.00,2.96
war_bow,Q6,mod,mid,none,0.00,18,17/18/19,3.74,3.68
war_bow,Q6,mod,mid,light,0.28,18,17/18/19,3.30,3.25
war_bow,Q6,mod,mid,medium,0.48,18,17/18/19,2.99,2.94
war_bow,Q6,mod,mid,heavy,0.68,18,17/18/19,2.67,2.63
war_bow,Q6,mod,far,none,0.00,22,21/22/23,1.19,0.00
war_bow,Q6,mod,far,light,0.28,22,21/22/23,1.05,0.00
war_bow,Q6,mod,far,medium,0.48,22,21/22/23,0.95,0.00
war_bow,Q6,mod,far,heavy,0.68,22,21/22/23,0.85,0.00
war_bow,Q6,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
war_bow,Q6,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
war_bow,Q6,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
war_bow,Q6,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q1,vanilla,near,none,0.00,10,9/10/11,2.67,2.47
curved_bow,Q1,vanilla,near,light,0.28,10,9/10/11,2.52,2.33
curved_bow,Q1,vanilla,near,medium,0.48,10,9/10/11,2.41,2.24
curved_bow,Q1,vanilla,near,heavy,0.68,10,9/10/11,2.30,2.14
curved_bow,Q1,vanilla,mid,none,0.00,18,17/18/19,0.81,0.00
curved_bow,Q1,vanilla,mid,light,0.28,18,17/18/19,0.76,0.00
curved_bow,Q1,vanilla,mid,medium,0.48,18,17/18/19,0.73,0.00
curved_bow,Q1,vanilla,mid,heavy,0.68,18,17/18/19,0.70,0.00
curved_bow,Q1,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q1,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q1,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q1,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q1,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q1,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q1,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q1,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q1,mod,near,none,0.00,10,9/10/11,2.04,1.89
curved_bow,Q1,mod,near,light,0.28,10,9/10/11,1.86,1.72
curved_bow,Q1,mod,near,medium,0.48,10,9/10/11,1.73,1.60
curved_bow,Q1,mod,near,heavy,0.68,10,9/10/11,1.60,1.48
curved_bow,Q1,mod,mid,none,0.00,18,17/18/19,0.85,0.71
curved_bow,Q1,mod,mid,light,0.28,18,17/18/19,0.78,0.64
curved_bow,Q1,mod,mid,medium,0.48,18,17/18/19,0.72,0.60
curved_bow,Q1,mod,mid,heavy,0.68,18,17/18/19,0.67,0.55
curved_bow,Q1,mod,far,none,0.00,22,21/22/23,0.26,0.11
curved_bow,Q1,mod,far,light,0.28,22,21/22/23,0.24,0.10
curved_bow,Q1,mod,far,medium,0.48,22,21/22/23,0.22,0.09
curved_bow,Q1,mod,far,heavy,0.68,22,21/22/23,0.20,0.09
curved_bow,Q1,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q1,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q1,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q1,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q2,vanilla,near,none,0.00,10,9/10/11,3.30,3.15
curved_bow,Q2,vanilla,near,light,0.28,10,9/10/11,3.11,2.98
curved_bow,Q2,vanilla,near,medium,0.48,10,9/10/11,2.98,2.85
curved_bow,Q2,vanilla,near,heavy,0.68,10,9/10/11,2.85,2.72
curved_bow,Q2,vanilla,mid,none,0.00,18,17/18/19,1.47,0.00
curved_bow,Q2,vanilla,mid,light,0.28,18,17/18/19,1.39,0.00
curved_bow,Q2,vanilla,mid,medium,0.48,18,17/18/19,1.33,0.00
curved_bow,Q2,vanilla,mid,heavy,0.68,18,17/18/19,1.27,0.00
curved_bow,Q2,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q2,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q2,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q2,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q2,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q2,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q2,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q2,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q2,mod,near,none,0.00,10,9/10/11,2.63,2.52
curved_bow,Q2,mod,near,light,0.28,10,9/10/11,2.40,2.29
curved_bow,Q2,mod,near,medium,0.48,10,9/10/11,2.23,2.13
curved_bow,Q2,mod,near,heavy,0.68,10,9/10/11,2.06,1.97
curved_bow,Q2,mod,mid,none,0.00,18,17/18/19,1.70,1.59
curved_bow,Q2,mod,mid,light,0.28,18,17/18/19,1.55,1.45
curved_bow,Q2,mod,mid,medium,0.48,18,17/18/19,1.44,1.34
curved_bow,Q2,mod,mid,heavy,0.68,18,17/18/19,1.33,1.24
curved_bow,Q2,mod,far,none,0.00,22,21/22/23,1.24,1.12
curved_bow,Q2,mod,far,light,0.28,22,21/22/23,1.13,1.02
curved_bow,Q2,mod,far,medium,0.48,22,21/22/23,1.05,0.95
curved_bow,Q2,mod,far,heavy,0.68,22,21/22/23,0.97,0.88
curved_bow,Q2,mod,ultra_far,none,0.00,25,24/25/26,0.34,0.00
curved_bow,Q2,mod,ultra_far,light,0.28,25,24/25/26,0.31,0.00
curved_bow,Q2,mod,ultra_far,medium,0.48,25,24/25/26,0.28,0.00
curved_bow,Q2,mod,ultra_far,heavy,0.68,25,24/25/26,0.26,0.00
curved_bow,Q3,vanilla,near,none,0.00,10,9/10/11,3.88,3.78
curved_bow,Q3,vanilla,near,light,0.28,10,9/10/11,3.66,3.57
curved_bow,Q3,vanilla,near,medium,0.48,10,9/10/11,3.51,3.42
curved_bow,Q3,vanilla,near,heavy,0.68,10,9/10/11,3.35,3.27
curved_bow,Q3,vanilla,mid,none,0.00,18,17/18/19,2.10,0.00
curved_bow,Q3,vanilla,mid,light,0.28,18,17/18/19,1.98,0.00
curved_bow,Q3,vanilla,mid,medium,0.48,18,17/18/19,1.90,0.00
curved_bow,Q3,vanilla,mid,heavy,0.68,18,17/18/19,1.82,0.00
curved_bow,Q3,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q3,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q3,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q3,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q3,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q3,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q3,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q3,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q3,mod,near,none,0.00,10,9/10/11,3.26,3.18
curved_bow,Q3,mod,near,light,0.28,10,9/10/11,2.97,2.89
curved_bow,Q3,mod,near,medium,0.48,10,9/10/11,2.76,2.69
curved_bow,Q3,mod,near,heavy,0.68,10,9/10/11,2.55,2.49
curved_bow,Q3,mod,mid,none,0.00,18,17/18/19,2.61,2.53
curved_bow,Q3,mod,mid,light,0.28,18,17/18/19,2.37,2.30
curved_bow,Q3,mod,mid,medium,0.48,18,17/18/19,2.21,2.14
curved_bow,Q3,mod,mid,heavy,0.68,18,17/18/19,2.04,1.98
curved_bow,Q3,mod,far,none,0.00,22,21/22/23,2.28,2.20
curved_bow,Q3,mod,far,light,0.28,22,21/22/23,2.08,2.00
curved_bow,Q3,mod,far,medium,0.48,22,21/22/23,1.93,1.86
curved_bow,Q3,mod,far,heavy,0.68,22,21/22/23,1.79,1.72
curved_bow,Q3,mod,ultra_far,none,0.00,25,24/25/26,0.71,0.00
curved_bow,Q3,mod,ultra_far,light,0.28,25,24/25/26,0.64,0.00
curved_bow,Q3,mod,ultra_far,medium,0.48,25,24/25/26,0.60,0.00
curved_bow,Q3,mod,ultra_far,heavy,0.68,25,24/25/26,0.55,0.00
curved_bow,Q4,vanilla,near,none,0.00,10,9/10/11,4.07,4.00
curved_bow,Q4,vanilla,near,light,0.28,10,9/10/11,3.84,3.77
curved_bow,Q4,vanilla,near,medium,0.48,10,9/10/11,3.68,3.61
curved_bow,Q4,vanilla,near,heavy,0.68,10,9/10/11,3.52,3.45
curved_bow,Q4,vanilla,mid,none,0.00,18,17/18/19,2.33,0.00
curved_bow,Q4,vanilla,mid,light,0.28,18,17/18/19,2.20,0.00
curved_bow,Q4,vanilla,mid,medium,0.48,18,17/18/19,2.10,0.00
curved_bow,Q4,vanilla,mid,heavy,0.68,18,17/18/19,2.01,0.00
curved_bow,Q4,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q4,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q4,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q4,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q4,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q4,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q4,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q4,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q4,mod,near,none,0.00,10,9/10/11,3.67,3.60
curved_bow,Q4,mod,near,light,0.28,10,9/10/11,3.34,3.28
curved_bow,Q4,mod,near,medium,0.48,10,9/10/11,3.11,3.05
curved_bow,Q4,mod,near,heavy,0.68,10,9/10/11,2.87,2.82
curved_bow,Q4,mod,mid,none,0.00,18,17/18/19,3.11,3.04
curved_bow,Q4,mod,mid,light,0.28,18,17/18/19,2.83,2.77
curved_bow,Q4,mod,mid,medium,0.48,18,17/18/19,2.63,2.57
curved_bow,Q4,mod,mid,heavy,0.68,18,17/18/19,2.43,2.38
curved_bow,Q4,mod,far,none,0.00,22,21/22/23,2.83,2.76
curved_bow,Q4,mod,far,light,0.28,22,21/22/23,2.58,2.51
curved_bow,Q4,mod,far,medium,0.48,22,21/22/23,2.40,2.34
curved_bow,Q4,mod,far,heavy,0.68,22,21/22/23,2.22,2.16
curved_bow,Q4,mod,ultra_far,none,0.00,25,24/25/26,0.90,0.00
curved_bow,Q4,mod,ultra_far,light,0.28,25,24/25/26,0.82,0.00
curved_bow,Q4,mod,ultra_far,medium,0.48,25,24/25/26,0.76,0.00
curved_bow,Q4,mod,ultra_far,heavy,0.68,25,24/25/26,0.70,0.00
curved_bow,Q5,vanilla,near,none,0.00,10,9/10/11,4.17,4.10
curved_bow,Q5,vanilla,near,light,0.28,10,9/10/11,3.94,3.87
curved_bow,Q5,vanilla,near,medium,0.48,10,9/10/11,3.77,3.71
curved_bow,Q5,vanilla,near,heavy,0.68,10,9/10/11,3.60,3.54
curved_bow,Q5,vanilla,mid,none,0.00,18,17/18/19,2.44,0.00
curved_bow,Q5,vanilla,mid,light,0.28,18,17/18/19,2.30,0.00
curved_bow,Q5,vanilla,mid,medium,0.48,18,17/18/19,2.21,0.00
curved_bow,Q5,vanilla,mid,heavy,0.68,18,17/18/19,2.11,0.00
curved_bow,Q5,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q5,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q5,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q5,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q5,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q5,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q5,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q5,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q5,mod,near,none,0.00,10,9/10/11,4.10,4.04
curved_bow,Q5,mod,near,light,0.28,10,9/10/11,3.73,3.67
curved_bow,Q5,mod,near,medium,0.48,10,9/10/11,3.47,3.42
curved_bow,Q5,mod,near,heavy,0.68,10,9/10/11,3.21,3.16
curved_bow,Q5,mod,mid,none,0.00,18,17/18/19,3.57,3.50
curved_bow,Q5,mod,mid,light,0.28,18,17/18/19,3.25,3.19
curved_bow,Q5,mod,mid,medium,0.48,18,17/18/19,3.02,2.96
curved_bow,Q5,mod,mid,heavy,0.68,18,17/18/19,2.79,2.74
curved_bow,Q5,mod,far,none,0.00,22,21/22/23,3.30,3.23
curved_bow,Q5,mod,far,light,0.28,22,21/22/23,3.01,2.94
curved_bow,Q5,mod,far,medium,0.48,22,21/22/23,2.79,2.74
curved_bow,Q5,mod,far,heavy,0.68,22,21/22/23,2.58,2.53
curved_bow,Q5,mod,ultra_far,none,0.00,25,24/25/26,1.06,0.00
curved_bow,Q5,mod,ultra_far,light,0.28,25,24/25/26,0.96,0.00
curved_bow,Q5,mod,ultra_far,medium,0.48,25,24/25/26,0.89,0.00
curved_bow,Q5,mod,ultra_far,heavy,0.68,25,24/25/26,0.83,0.00
curved_bow,Q6,vanilla,near,none,0.00,10,9/10/11,4.27,4.21
curved_bow,Q6,vanilla,near,light,0.28,10,9/10/11,4.03,3.97
curved_bow,Q6,vanilla,near,medium,0.48,10,9/10/11,3.86,3.80
curved_bow,Q6,vanilla,near,heavy,0.68,10,9/10/11,3.69,3.64
curved_bow,Q6,vanilla,mid,none,0.00,18,17/18/19,2.55,0.00
curved_bow,Q6,vanilla,mid,light,0.28,18,17/18/19,2.41,0.00
curved_bow,Q6,vanilla,mid,medium,0.48,18,17/18/19,2.31,0.00
curved_bow,Q6,vanilla,mid,heavy,0.68,18,17/18/19,2.21,0.00
curved_bow,Q6,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q6,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q6,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q6,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q6,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q6,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q6,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q6,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q6,mod,near,none,0.00,10,9/10/11,4.62,4.56
curved_bow,Q6,mod,near,light,0.28,10,9/10/11,4.21,4.15
curved_bow,Q6,mod,near,medium,0.48,10,9/10/11,3.91,3.86
curved_bow,Q6,mod,near,heavy,0.68,10,9/10/11,3.62,3.57
curved_bow,Q6,mod,mid,none,0.00,18,17/18/19,4.12,4.06
curved_bow,Q6,mod,mid,light,0.28,18,17/18/19,3.75,3.69
curved_bow,Q6,mod,mid,medium,0.48,18,17/18/19,3.49,3.43
curved_bow,Q6,mod,mid,heavy,0.68,18,17/18/19,3.22,3.17
curved_bow,Q6,mod,far,none,0.00,22,21/22/23,3.87,3.80
curved_bow,Q6,mod,far,light,0.28,22,21/22/23,3.52,3.46
curved_bow,Q6,mod,far,medium,0.48,22,21/22/23,3.27,3.22
curved_bow,Q6,mod,far,heavy,0.68,22,21/22/23,3.03,2.98
curved_bow,Q6,mod,ultra_far,none,0.00,25,24/25/26,2.47,0.00
curved_bow,Q6,mod,ultra_far,light,0.28,25,24/25/26,2.25,0.00
curved_bow,Q6,mod,ultra_far,medium,0.48,25,24/25/26,2.09,0.00
curved_bow,Q6,mod,ultra_far,heavy,0.68,25,24/25/26,1.93,0.00
long_bow,Q1,vanilla,near,none,0.00,10,9/10/11,3.06,2.97
long_bow,Q1,vanilla,near,light,0.28,10,9/10/11,2.88,2.81
long_bow,Q1,vanilla,near,medium,0.48,10,9/10/11,2.76,2.69
long_bow,Q1,vanilla,near,heavy,0.68,10,9/10/11,2.64,2.57
long_bow,Q1,vanilla,mid,none,0.00,18,17/18/19,1.63,0.00
long_bow,Q1,vanilla,mid,light,0.28,18,17/18/19,1.54,0.00
long_bow,Q1,vanilla,mid,medium,0.48,18,17/18/19,1.47,0.00
long_bow,Q1,vanilla,mid,heavy,0.68,18,17/18/19,1.41,0.00
long_bow,Q1,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
long_bow,Q1,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
long_bow,Q1,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
long_bow,Q1,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
long_bow,Q1,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q1,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q1,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q1,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q1,mod,near,none,0.00,10,9/10/11,3.11,3.03
long_bow,Q1,mod,near,light,0.28,10,9/10/11,2.85,2.78
long_bow,Q1,mod,near,medium,0.48,10,9/10/11,2.67,2.59
long_bow,Q1,mod,near,heavy,0.68,10,9/10/11,2.48,2.41
long_bow,Q1,mod,mid,none,0.00,18,17/18/19,2.45,2.37
long_bow,Q1,mod,mid,light,0.28,18,17/18/19,2.24,2.17
long_bow,Q1,mod,mid,medium,0.48,18,17/18/19,2.10,2.03
long_bow,Q1,mod,mid,heavy,0.68,18,17/18/19,1.95,1.88
long_bow,Q1,mod,far,none,0.00,22,21/22/23,2.12,2.03
long_bow,Q1,mod,far,light,0.28,22,21/22/23,1.94,1.86
long_bow,Q1,mod,far,medium,0.48,22,21/22/23,1.81,1.74
long_bow,Q1,mod,far,heavy,0.68,22,21/22/23,1.69,1.62
long_bow,Q1,mod,ultra_far,none,0.00,25,24/25/26,1.87,1.79
long_bow,Q1,mod,ultra_far,light,0.28,25,24/25/26,1.71,1.64
long_bow,Q1,mod,ultra_far,medium,0.48,25,24/25/26,1.60,1.53
long_bow,Q1,mod,ultra_far,heavy,0.68,25,24/25/26,1.49,1.42
long_bow,Q2,vanilla,near,none,0.00,10,9/10/11,3.38,3.32
long_bow,Q2,vanilla,near,light,0.28,10,9/10/11,3.19,3.13
long_bow,Q2,vanilla,near,medium,0.48,10,9/10/11,3.06,3.00
long_bow,Q2,vanilla,near,heavy,0.68,10,9/10/11,2.92,2.87
long_bow,Q2,vanilla,mid,none,0.00,18,17/18/19,1.95,0.00
long_bow,Q2,vanilla,mid,light,0.28,18,17/18/19,1.84,0.00
long_bow,Q2,vanilla,mid,medium,0.48,18,17/18/19,1.76,0.00
long_bow,Q2,vanilla,mid,heavy,0.68,18,17/18/19,1.68,0.00
long_bow,Q2,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
long_bow,Q2,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
long_bow,Q2,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
long_bow,Q2,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
long_bow,Q2,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q2,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q2,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q2,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q2,mod,near,none,0.00,10,9/10/11,3.59,3.53
long_bow,Q2,mod,near,light,0.28,10,9/10/11,3.29,3.23
long_bow,Q2,mod,near,medium,0.48,10,9/10/11,3.08,3.02
long_bow,Q2,mod,near,heavy,0.68,10,9/10/11,2.86,2.81
long_bow,Q2,mod,mid,none,0.00,18,17/18/19,3.07,3.01
long_bow,Q2,mod,mid,light,0.28,18,17/18/19,2.82,2.76
long_bow,Q2,mod,mid,medium,0.48,18,17/18/19,2.63,2.58
long_bow,Q2,mod,mid,heavy,0.68,18,17/18/19,2.45,2.39
long_bow,Q2,mod,far,none,0.00,22,21/22/23,2.81,2.75
long_bow,Q2,mod,far,light,0.28,22,21/22/23,2.58,2.52
long_bow,Q2,mod,far,medium,0.48,22,21/22/23,2.41,2.35
long_bow,Q2,mod,far,heavy,0.68,22,21/22/23,2.24,2.19
long_bow,Q2,mod,ultra_far,none,0.00,25,24/25/26,2.62,2.55
long_bow,Q2,mod,ultra_far,light,0.28,25,24/25/26,2.40,2.34
long_bow,Q2,mod,ultra_far,medium,0.48,25,24/25/26,2.24,2.19
long_bow,Q2,mod,ultra_far,heavy,0.68,25,24/25/26,2.08,2.03
long_bow,Q3,vanilla,near,none,0.00,10,9/10/11,3.67,3.63
long_bow,Q3,vanilla,near,light,0.28,10,9/10/11,3.46,3.42
long_bow,Q3,vanilla,near,medium,0.48,10,9/10/11,3.31,3.28
long_bow,Q3,vanilla,near,heavy,0.68,10,9/10/11,3.17,3.13
long_bow,Q3,vanilla,mid,none,0.00,18,17/18/19,2.24,0.00
long_bow,Q3,vanilla,mid,light,0.28,18,17/18/19,2.12,0.00
long_bow,Q3,vanilla,mid,medium,0.48,18,17/18/19,2.03,0.00
long_bow,Q3,vanilla,mid,heavy,0.68,18,17/18/19,1.94,0.00
long_bow,Q3,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
long_bow,Q3,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
long_bow,Q3,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
long_bow,Q3,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
long_bow,Q3,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q3,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q3,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q3,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q3,mod,near,none,0.00,10,9/10/11,4.10,4.05
long_bow,Q3,mod,near,light,0.28,10,9/10/11,3.76,3.71
long_bow,Q3,mod,near,medium,0.48,10,9/10/11,3.51,3.47
long_bow,Q3,mod,near,heavy,0.68,10,9/10/11,3.26,3.23
long_bow,Q3,mod,mid,none,0.00,18,17/18/19,3.74,3.69
long_bow,Q3,mod,mid,light,0.28,18,17/18/19,3.42,3.38
long_bow,Q3,mod,mid,medium,0.48,18,17/18/19,3.20,3.16
long_bow,Q3,mod,mid,heavy,0.68,18,17/18/19,2.97,2.94
long_bow,Q3,mod,far,none,0.00,22,21/22/23,3.55,3.51
long_bow,Q3,mod,far,light,0.28,22,21/22/23,3.25,3.21
long_bow,Q3,mod,far,medium,0.48,22,21/22/23,3.04,3.00
long_bow,Q3,mod,far,heavy,0.68,22,21/22/23,2.83,2.79
long_bow,Q3,mod,ultra_far,none,0.00,25,24/25/26,3.42,3.37
long_bow,Q3,mod,ultra_far,light,0.28,25,24/25/26,3.13,3.09
long_bow,Q3,mod,ultra_far,medium,0.48,25,24/25/26,2.92,2.89
long_bow,Q3,mod,ultra_far,heavy,0.68,25,24/25/26,2.72,2.68
long_bow,Q4,vanilla,near,none,0.00,10,9/10/11,3.75,3.72
long_bow,Q4,vanilla,near,light,0.28,10,9/10/11,3.54,3.51
long_bow,Q4,vanilla,near,medium,0.48,10,9/10/11,3.39,3.36
long_bow,Q4,vanilla,near,heavy,0.68,10,9/10/11,3.24,3.21
long_bow,Q4,vanilla,mid,none,0.00,18,17/18/19,2.34,0.00
long_bow,Q4,vanilla,mid,light,0.28,18,17/18/19,2.20,0.00
long_bow,Q4,vanilla,mid,medium,0.48,18,17/18/19,2.11,0.00
long_bow,Q4,vanilla,mid,heavy,0.68,18,17/18/19,2.02,0.00
long_bow,Q4,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
long_bow,Q4,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
long_bow,Q4,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
long_bow,Q4,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
long_bow,Q4,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q4,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q4,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q4,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q4,mod,near,none,0.00,10,9/10/11,4.49,4.46
long_bow,Q4,mod,near,light,0.28,10,9/10/11,4.12,4.08
long_bow,Q4,mod,near,medium,0.48,10,9/10/11,3.85,3.81
long_bow,Q4,mod,near,heavy,0.68,10,9/10/11,3.58,3.55
long_bow,Q4,mod,mid,none,0.00,18,17/18/19,4.18,4.14
long_bow,Q4,mod,mid,light,0.28,18,17/18/19,3.83,3.79
long_bow,Q4,mod,mid,medium,0.48,18,17/18/19,3.58,3.55
long_bow,Q4,mod,mid,heavy,0.68,18,17/18/19,3.33,3.30
long_bow,Q4,mod,far,none,0.00,22,21/22/23,4.03,3.99
long_bow,Q4,mod,far,light,0.28,22,21/22/23,3.69,3.65
long_bow,Q4,mod,far,medium,0.48,22,21/22/23,3.45,3.41
long_bow,Q4,mod,far,heavy,0.68,22,21/22/23,3.20,3.17
long_bow,Q4,mod,ultra_far,none,0.00,25,24/25/26,3.91,3.87
long_bow,Q4,mod,ultra_far,light,0.28,25,24/25/26,3.58,3.54
long_bow,Q4,mod,ultra_far,medium,0.48,25,24/25/26,3.35,3.31
long_bow,Q4,mod,ultra_far,heavy,0.68,25,24/25/26,3.11,3.08
long_bow,Q5,vanilla,near,none,0.00,10,9/10/11,3.79,3.76
long_bow,Q5,vanilla,near,light,0.28,10,9/10/11,3.58,3.55
long_bow,Q5,vanilla,near,medium,0.48,10,9/10/11,3.43,3.40
