weapon_id,quality,dataset,band,armor_profile,flat_mitigation_proxy,center_m,sample_distances_m,mean_distance_expected_armored_dps,min_distance_expected_armored_dps
war_bow,Q6,vanilla,near,heavy,0.68,10,9/10/11,3.07,3.03
war_bow,Q6,vanilla,mid,none,0.00,18,17/18/19,2.13,0.00
war_bow,Q6,vanilla,mid,light,0.28,18,17/18/19,2.01,0.00
war_bow,Q6,vanilla,mid,medium,0.48,18,17/18/19,1.92,0.00
war_bow,Q6,vanilla,mid,heavy,0.68,18,17/18/19,1.84,0.00
war_bow,Q6,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
war_bow,Q6,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
war_bow,Q6,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
war_bow,Q6,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
war_bow,Q6,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
war_bow,Q6,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
war_bow,Q6,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
war_bow,Q6,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
war_bow,Q6,mod,near,none,0.00,10,9/10/11,4.71,4.65
war_bow,Q6,mod,near,light,0.28,10,9/10/11,4.45,4.39
war_bow,Q6,mod,near,medium,0.48,10,9/10/11,4.26,4.20
war_bow,Q6,mod,near,heavy,0.68,10,9/10/11,4.07,4.02
war_bow,Q6,mod,mid,none,0.00,18,17/18/19,4.20,4.13
war_bow,Q6,mod,mid,light,0.28,18,17/18/19,3.96,3.90
war_bow,Q6,mod,mid,medium,0.48,18,17/18/19,3.80,3.74
war_bow,Q6,mod,mid,heavy,0.68,18,17/18/19,3.63,3.57
war_bow,Q6,mod,far,none,0.00,22,21/22/23,0.00,0.00
war_bow,Q6,mod,far,light,0.28,22,21/22/23,0.00,0.00
war_bow,Q6,mod,far,medium,0.48,22,21/22/23,0.00,0.00
war_bow,Q6,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
war_bow,Q6,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
war_bow,Q6,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
war_bow,Q6,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
war_bow,Q6,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q1,vanilla,near,none,0.00,10,9/10/11,2.67,2.47
curved_bow,Q1,vanilla,near,light,0.28,10,9/10/11,2.52,2.33
curved_bow,Q1,vanilla,near,medium,0.48,10,9/10/11,2.41,2.24
curved_bow,Q1,vanilla,near,heavy,0.68,10,9/10/11,2.30,2.14
curved_bow,Q1,vanilla,mid,none,0.00,18,17/18/19,0.81,0.00
curved_bow,Q1,vanilla,mid,light,0.28,18,17/18/19,0.76,0.00
curved_bow,Q1,vanilla,mid,medium,0.48,18,17/18/19,0.73,0.00
curved_bow,Q1,vanilla,mid,heavy,0.68,18,17/18/19,0.70,0.00
curved_bow,Q1,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q1,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q1,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q1,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q1,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q1,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q1,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q1,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q1,mod,near,none,0.00,10,9/10/11,2.28,2.11
curved_bow,Q1,mod,near,light,0.28,10,9/10/11,2.15,1.99
curved_bow,Q1,mod,near,medium,0.48,10,9/10/11,2.06,1.91
curved_bow,Q1,mod,near,heavy,0.68,10,9/10/11,1.97,1.82
curved_bow,Q1,mod,mid,none,0.00,18,17/18/19,0.95,0.79
curved_bow,Q1,mod,mid,light,0.28,18,17/18/19,0.90,0.74
curved_bow,Q1,mod,mid,medium,0.48,18,17/18/19,0.86,0.71
curved_bow,Q1,mod,mid,heavy,0.68,18,17/18/19,0.82,0.68
curved_bow,Q1,mod,far,none,0.00,22,21/22/23,0.15,0.00
curved_bow,Q1,mod,far,light,0.28,22,21/22/23,0.14,0.00
curved_bow,Q1,mod,far,medium,0.48,22,21/22/23,0.14,0.00
curved_bow,Q1,mod,far,heavy,0.68,22,21/22/23,0.13,0.00
curved_bow,Q1,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q1,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q1,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q1,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q2,vanilla,near,none,0.00,10,9/10/11,3.30,3.15
curved_bow,Q2,vanilla,near,light,0.28,10,9/10/11,3.11,2.98
curved_bow,Q2,vanilla,near,medium,0.48,10,9/10/11,2.98,2.85
curved_bow,Q2,vanilla,near,heavy,0.68,10,9/10/11,2.85,2.72
curved_bow,Q2,vanilla,mid,none,0.00,18,17/18/19,1.47,0.00
curved_bow,Q2,vanilla,mid,light,0.28,18,17/18/19,1.39,0.00
curved_bow,Q2,vanilla,mid,medium,0.48,18,17/18/19,1.33,0.00
curved_bow,Q2,vanilla,mid,heavy,0.68,18,17/18/19,1.27,0.00
curved_bow,Q2,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q2,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q2,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q2,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q2,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q2,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q2,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q2,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q2,mod,near,none,0.00,10,9/10/11,2.93,2.80
curved_bow,Q2,mod,near,light,0.28,10,9/10/11,2.77,2.65
curved_bow,Q2,mod,near,medium,0.48,10,9/10/11,2.65,2.54
curved_bow,Q2,mod,near,heavy,0.68,10,9/10/11,2.54,2.42
curved_bow,Q2,mod,mid,none,0.00,18,17/18/19,1.90,1.77
curved_bow,Q2,mod,mid,light,0.28,18,17/18/19,1.79,1.67
curved_bow,Q2,mod,mid,medium,0.48,18,17/18/19,1.72,1.60
curved_bow,Q2,mod,mid,heavy,0.68,18,17/18/19,1.64,1.53
curved_bow,Q2,mod,far,none,0.00,22,21/22/23,0.50,0.00
curved_bow,Q2,mod,far,light,0.28,22,21/22/23,0.48,0.00
curved_bow,Q2,mod,far,medium,0.48,22,21/22/23,0.46,0.00
curved_bow,Q2,mod,far,heavy,0.68,22,21/22/23,0.43,0.00
curved_bow,Q2,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q2,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q2,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q2,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q3,vanilla,near,none,0.00,10,9/10/11,3.88,3.78
curved_bow,Q3,vanilla,near,light,0.28,10,9/10/11,3.66,3.57
curved_bow,Q3,vanilla,near,medium,0.48,10,9/10/11,3.51,3.42
curved_bow,Q3,vanilla,near,heavy,0.68,10,9/10/11,3.35,3.27
curved_bow,Q3,vanilla,mid,none,0.00,18,17/18/19,2.10,0.00
curved_bow,Q3,vanilla,mid,light,0.28,18,17/18/19,1.98,0.00
curved_bow,Q3,vanilla,mid,medium,0.48,18,17/18/19,1.90,0.00
curved_bow,Q3,vanilla,mid,heavy,0.68,18,17/18/19,1.82,0.00
curved_bow,Q3,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q3,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q3,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q3,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q3,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q3,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q3,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q3,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q3,mod,near,none,0.00,10,9/10/11,3.63,3.54
curved_bow,Q3,mod,near,light,0.28,10,9/10/11,3.43,3.34
curved_bow,Q3,mod,near,medium,0.48,10,9/10/11,3.28,3.20
curved_bow,Q3,mod,near,heavy,0.68,10,9/10/11,3.14,3.06
curved_bow,Q3,mod,mid,none,0.00,18,17/18/19,2.91,2.82
curved_bow,Q3,mod,mid,light,0.28,18,17/18/19,2.74,2.66
curved_bow,Q3,mod,mid,medium,0.48,18,17/18/19,2.63,2.54
curved_bow,Q3,mod,mid,heavy,0.68,18,17/18/19,2.51,2.43
curved_bow,Q3,mod,far,none,0.00,22,21/22/23,0.88,0.00
curved_bow,Q3,mod,far,light,0.28,22,21/22/23,0.83,0.00
curved_bow,Q3,mod,far,medium,0.48,22,21/22/23,0.79,0.00
curved_bow,Q3,mod,far,heavy,0.68,22,21/22/23,0.76,0.00
curved_bow,Q3,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q3,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q3,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q3,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q4,vanilla,near,none,0.00,10,9/10/11,4.07,4.00
curved_bow,Q4,vanilla,near,light,0.28,10,9/10/11,3.84,3.77
curved_bow,Q4,vanilla,near,medium,0.48,10,9/10/11,3.68,3.61
curved_bow,Q4,vanilla,near,heavy,0.68,10,9/10/11,3.52,3.45
curved_bow,Q4,vanilla,mid,none,0.00,18,17/18/19,2.33,0.00
curved_bow,Q4,vanilla,mid,light,0.28,18,17/18/19,2.20,0.00
curved_bow,Q4,vanilla,mid,medium,0.48,18,17/18/19,2.10,0.00
curved_bow,Q4,vanilla,mid,heavy,0.68,18,17/18/19,2.01,0.00
curved_bow,Q4,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q4,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q4,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q4,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q4,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q4,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q4,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q4,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q4,mod,near,none,0.00,10,9/10/11,4.09,4.01
curved_bow,Q4,mod,near,light,0.28,10,9/10/11,3.86,3.79
curved_bow,Q4,mod,near,medium,0.48,10,9/10/11,3.70,3.63
curved_bow,Q4,mod,near,heavy,0.68,10,9/10/11,3.53,3.47
curved_bow,Q4,mod,mid,none,0.00,18,17/18/19,3.47,3.39
curved_bow,Q4,mod,mid,light,0.28,18,17/18/19,3.27,3.20
curved_bow,Q4,mod,mid,medium,0.48,18,17/18/19,3.13,3.06
curved_bow,Q4,mod,mid,heavy,0.68,18,17/18/19,3.00,2.93
curved_bow,Q4,mod,far,none,0.00,22,21/22/23,2.13,0.00
curved_bow,Q4,mod,far,light,0.28,22,21/22/23,2.01,0.00
curved_bow,Q4,mod,far,medium,0.48,22,21/22/23,1.93,0.00
curved_bow,Q4,mod,far,heavy,0.68,22,21/22/23,1.84,0.00
curved_bow,Q4,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q4,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q4,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q4,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q5,vanilla,near,none,0.00,10,9/10/11,4.17,4.10
curved_bow,Q5,vanilla,near,light,0.28,10,9/10/11,3.94,3.87
curved_bow,Q5,vanilla,near,medium,0.48,10,9/10/11,3.77,3.71
curved_bow,Q5,vanilla,near,heavy,0.68,10,9/10/11,3.60,3.54
curved_bow,Q5,vanilla,mid,none,0.00,18,17/18/19,2.44,0.00
curved_bow,Q5,vanilla,mid,light,0.28,18,17/18/19,2.30,0.00
curved_bow,Q5,vanilla,mid,medium,0.48,18,17/18/19,2.21,0.00
curved_bow,Q5,vanilla,mid,heavy,0.68,18,17/18/19,2.11,0.00
curved_bow,Q5,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q5,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q5,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q5,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q5,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q5,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q5,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q5,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q5,mod,near,none,0.00,10,9/10/11,4.57,4.50
curved_bow,Q5,mod,near,light,0.28,10,9/10/11,4.32,4.25
curved_bow,Q5,mod,near,medium,0.48,10,9/10/11,4.13,4.07
curved_bow,Q5,mod,near,heavy,0.68,10,9/10/11,3.95,3.89
curved_bow,Q5,mod,mid,none,0.00,18,17/18/19,3.98,3.90
curved_bow,Q5,mod,mid,light,0.28,18,17/18/19,3.75,3.68
curved_bow,Q5,mod,mid,medium,0.48,18,17/18/19,3.59,3.53
curved_bow,Q5,mod,mid,heavy,0.68,18,17/18/19,3.44,3.37
curved_bow,Q5,mod,far,none,0.00,22,21/22/23,2.48,0.00
curved_bow,Q5,mod,far,light,0.28,22,21/22/23,2.34,0.00
curved_bow,Q5,mod,far,medium,0.48,22,21/22/23,2.24,0.00
curved_bow,Q5,mod,far,heavy,0.68,22,21/22/23,2.14,0.00
curved_bow,Q5,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q5,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q5,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q5,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q6,vanilla,near,none,0.00,10,9/10/11,4.27,4.21
curved_bow,Q6,vanilla,near,light,0.28,10,9/10/11,4.03,3.97
curved_bow,Q6,vanilla,near,medium,0.48,10,9/10/11,3.86,3.80
curved_bow,Q6,vanilla,near,heavy,0.68,10,9/10/11,3.69,3.64
curved_bow,Q6,vanilla,mid,none,0.00,18,17/18/19,2.55,0.00
curved_bow,Q6,vanilla,mid,light,0.28,18,17/18/19,2.41,0.00
curved_bow,Q6,vanilla,mid,medium,0.48,18,17/18/19,2.31,0.00
curved_bow,Q6,vanilla,mid,heavy,0.68,18,17/18/19,2.21,0.00
curved_bow,Q6,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q6,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q6,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q6,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q6,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q6,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q6,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q6,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q6,mod,near,none,0.00,10,9/10/11,5.15,5.08
curved_bow,Q6,mod,near,light,0.28,10,9/10/11,4.86,4.80
curved_bow,Q6,mod,near,medium,0.48,10,9/10/11,4.66,4.59
curved_bow,Q6,mod,near,heavy,0.68,10,9/10/11,4.45,4.39
curved_bow,Q6,mod,mid,none,0.00,18,17/18/19,4.59,4.52
curved_bow,Q6,mod,mid,light,0.28,18,17/18/19,4.33,4.27
curved_bow,Q6,mod,mid,medium,0.48,18,17/18/19,4.15,4.09
curved_bow,Q6,mod,mid,heavy,0.68,18,17/18/19,3.97,3.91
curved_bow,Q6,mod,far,none,0.00,22,21/22/23,4.31,4.24
curved_bow,Q6,mod,far,light,0.28,22,21/22/23,4.07,4.00
curved_bow,Q6,mod,far,medium,0.48,22,21/22/23,3.90,3.83
curved_bow,Q6,mod,far,heavy,0.68,22,21/22/23,3.72,3.66
curved_bow,Q6,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q6,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q6,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q6,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q1,vanilla,near,none,0.00,10,9/10/11,3.06,2.97
long_bow,Q1,vanilla,near,light,0.28,10,9/10/11,2.88,2.81
long_bow,Q1,vanilla,near,medium,0.48,10,9/10/11,2.76,2.69
long_bow,Q1,vanilla,near,heavy,0.68,10,9/10/11,2.64,2.57
long_bow,Q1,vanilla,mid,none,0.00,18,17/18/19,1.63,0.00
long_bow,Q1,vanilla,mid,light,0.28,18,17/18/19,1.54,0.00
long_bow,Q1,vanilla,mid,medium,0.48,18,17/18/19,1.47,0.00
long_bow,Q1,vanilla,mid,heavy,0.68,18,17/18/19,1.41,0.00
long_bow,Q1,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
long_bow,Q1,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
long_bow,Q1,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
long_bow,Q1,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
long_bow,Q1,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q1,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q1,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q1,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q1,mod,near,none,0.00,10,9/10/11,2.58,2.51
long_bow,Q1,mod,near,light,0.28,10,9/10/11,2.43,2.37
long_bow,Q1,mod,near,medium,0.48,10,9/10/11,2.33,2.27
long_bow,Q1,mod,near,heavy,0.68,10,9/10/11,2.23,2.17
long_bow,Q1,mod,mid,none,0.00,18,17/18/19,2.03,1.96
long_bow,Q1,mod,mid,light,0.28,18,17/18/19,1.91,1.85
long_bow,Q1,mod,mid,medium,0.48,18,17/18/19,1.83,1.77
long_bow,Q1,mod,mid,heavy,0.68,18,17/18/19,1.75,1.69
long_bow,Q1,mod,far,none,0.00,22,21/22/23,1.75,1.68
long_bow,Q1,mod,far,light,0.28,22,21/22/23,1.65,1.59
long_bow,Q1,mod,far,medium,0.48,22,21/22/23,1.58,1.52
long_bow,Q1,mod,far,heavy,0.68,22,21/22/23,1.51,1.45
long_bow,Q1,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q1,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q1,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q1,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q2,vanilla,near,none,0.00,10,9/10/11,3.38,3.32
long_bow,Q2,vanilla,near,light,0.28,10,9/10/11,3.19,3.13
long_bow,Q2,vanilla,near,medium,0.48,10,9/10/11,3.06,3.00
long_bow,Q2,vanilla,near,heavy,0.68,10,9/10/11,2.92,2.87
long_bow,Q2,vanilla,mid,none,0.00,18,17/18/19,1.95,0.00
long_bow,Q2,vanilla,mid,light,0.28,18,17/18/19,1.84,0.00
long_bow,Q2,vanilla,mid,medium,0.48,18,17/18/19,1.76,0.00
long_bow,Q2,vanilla,mid,heavy,0.68,18,17/18/19,1.68,0.00
long_bow,Q2,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
long_bow,Q2,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
long_bow,Q2,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
long_bow,Q2,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
long_bow,Q2,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q2,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q2,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q2,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q2,mod,near,none,0.00,10,9/10/11,2.97,2.92
long_bow,Q2,mod,near,light,0.28,10,9/10/11,2.81,2.76
long_bow,Q2,mod,near,medium,0.48,10,9/10/11,2.69,2.64
long_bow,Q2,mod,near,heavy,0.68,10,9/10/11,2.57,2.52
long_bow,Q2,mod,mid,none,0.00,18,17/18/19,2.54,2.49
long_bow,Q2,mod,mid,light,0.28,18,17/18/19,2.40,2.35
long_bow,Q2,mod,mid,medium,0.48,18,17/18/19,2.30,2.25
long_bow,Q2,mod,mid,heavy,0.68,18,17/18/19,2.20,2.15
long_bow,Q2,mod,far,none,0.00,22,21/22/23,2.33,2.27
long_bow,Q2,mod,far,light,0.28,22,21/22/23,2.20,2.15
long_bow,Q2,mod,far,medium,0.48,22,21/22/23,2.10,2.06
long_bow,Q2,mod,far,heavy,0.68,22,21/22/23,2.01,1.97
long_bow,Q2,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q2,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q2,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q2,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q3,vanilla,near,none,0.00,10,9/10/11,3.67,3.63
long_bow,Q3,vanilla,near,light,0.28,10,9/10/11,3.46,3.42
long_bow,Q3,vanilla,near,medium,0.48,10,9/10/11,3.31,3.28
long_bow,Q3,vanilla,near,heavy,0.68,10,9/10/11,3.17,3.13
long_bow,Q3,vanilla,mid,none,0.00,18,17/18/19,2.24,0.00
long_bow,Q3,vanilla,mid,light,0.28,18,17/18/19,2.12,0.00
long_bow,Q3,vanilla,mid,medium,0.48,18,17/18/19,2.03,0.00
long_bow,Q3,vanilla,mid,heavy,0.68,18,17/18/19,1.94,0.00
long_bow,Q3,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
long_bow,Q3,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
long_bow,Q3,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
long_bow,Q3,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
long_bow,Q3,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q3,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q3,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q3,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q3,mod,near,none,0.00,10,9/10/11,3.39,3.35
long_bow,Q3,mod,near,light,0.28,10,9/10/11,3.20,3.17
long_bow,Q3,mod,near,medium,0.48,10,9/10/11,3.07,3.03
long_bow,Q3,mod,near,heavy,0.68,10,9/10/11,2.93,2.90
long_bow,Q3,mod,mid,none,0.00,18,17/18/19,3.09,3.05
long_bow,Q3,mod,mid,light,0.28,18,17/18/19,2.92,2.88
long_bow,Q3,mod,mid,medium,0.48,18,17/18/19,2.79,2.76
long_bow,Q3,mod,mid,heavy,0.68,18,17/18/19,2.67,2.64
long_bow,Q3,mod,far,none,0.00,22,21/22/23,2.94,2.90
long_bow,Q3,mod,far,light,0.28,22,21/22/23,2.78,2.74
long_bow,Q3,mod,far,medium,0.48,22,21/22/23,2.66,2.62
long_bow,Q3,mod,far,heavy,0.68,22,21/22/23,2.54,2.51
long_bow,Q3,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q3,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q3,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q3,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q4,vanilla,near,none,0.00,10,9/10/11,3.75,3.72
long_bow,Q4,vanilla,near,light,0.28,10,9/10/11,3.54,3.51
long_bow,Q4,vanilla,near,medium,0.48,10,9/10/11,3.39,3.36
long_bow,Q4,vanilla,near,heavy,0.68,10,9/10/11,3.24,3.21
long_bow,Q4,vanilla,mid,none,0.00,18,17/18/19,2.34,0.00
long_bow,Q4,vanilla,mid,light,0.28,18,17/18/19,2.20,0.00
long_bow,Q4,vanilla,mid,medium,0.48,18,17/18/19,2.11,0.00
long_bow,Q4,vanilla,mid,heavy,0.68,18,17/18/19,2.02,0.00
long_bow,Q4,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
long_bow,Q4,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
long_bow,Q4,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
long_bow,Q4,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
long_bow,Q4,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q4,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q4,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q4,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q4,mod,near,none,0.00,10,9/10/11,3.72,3.69
long_bow,Q4,mod,near,light,0.28,10,9/10/11,3.51,3.48
long_bow,Q4,mod,near,medium,0.48,10,9/10/11,3.36,3.33
long_bow,Q4,mod,near,heavy,0.68,10,9/10/11,3.21,3.19
long_bow,Q4,mod,mid,none,0.00,18,17/18/19,3.46,3.43
long_bow,Q4,mod,mid,light,0.28,18,17/18/19,3.27,3.24
long_bow,Q4,mod,mid,medium,0.48,18,17/18/19,3.13,3.10
long_bow,Q4,mod,mid,heavy,0.68,18,17/18/19,2.99,2.96
long_bow,Q4,mod,far,none,0.00,22,21/22/23,3.33,3.30
long_bow,Q4,mod,far,light,0.28,22,21/22/23,3.14,3.11
long_bow,Q4,mod,far,medium,0.48,22,21/22/23,3.01,2.98
long_bow,Q4,mod,far,heavy,0.68,22,21/22/23,2.88,2.85
long_bow,Q4,mod,ultra_far,none,0.00,25,24/25/26,1.09,0.00
long_bow,Q4,mod,ultra_far,light,0.28,25,24/25/26,1.03,0.00
long_bow,Q4,mod,ultra_far,medium,0.48,25,24/25/26,0.98,0.00
long_bow,Q4,mod,ultra_far,heavy,0.68,25,24/25/26,0.94,0.00
long_bow,Q5,vanilla,near,none,0.00,10,9/10/11,3.79,3.76
long_bow,Q5,vanilla,near,light,0.28,10,9/10/11,3.58,3.55
long_bow,Q5,vanilla,near,medium,0.48,10,9/10/11,3.43,3.40
