weapon_id,quality,dataset,band,armor_profile,flat_mitigation_proxy,center_m,sample_distances_m,mean_expected_damage_per_shot,min_expected_damage_per_shot
war_bow,Q6,vanilla,near,heavy,0.68,10,9/10/11,15.21,15.00
war_bow,Q6,vanilla,mid,none,0.00,18,17/18/19,10.53,0.00
war_bow,Q6,vanilla,mid,light,0.28,18,17/18/19,9.94,0.00
war_bow,Q6,vanilla,mid,medium,0.48,18,17/18/19,9.52,0.00
war_bow,Q6,vanilla,mid,heavy,0.68,18,17/18/19,9.10,0.00
war_bow,Q6,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
war_bow,Q6,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
war_bow,Q6,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
war_bow,Q6,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
war_bow,Q6,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
war_bow,Q6,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
war_bow,Q6,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
war_bow,Q6,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
war_bow,Q6,mod,near,none,0.00,10,9/10/11,20.24,19.96
war_bow,Q6,mod,near,light,0.28,10,9/10/11,19.11,18.85
war_bow,Q6,mod,near,medium,0.48,10,9/10/11,18.30,18.05
war_bow,Q6,mod,near,heavy,0.68,10,9/10/11,17.49,17.25
war_bow,Q6,mod,mid,none,0.00,18,17/18/19,18.03,17.76
war_bow,Q6,mod,mid,light,0.28,18,17/18/19,17.02,16.76
war_bow,Q6,mod,mid,medium,0.48,18,17/18/19,16.30,16.05
war_bow,Q6,mod,mid,heavy,0.68,18,17/18/19,15.58,15.34
war_bow,Q6,mod,far,none,0.00,22,21/22/23,0.00,0.00
war_bow,Q6,mod,far,light,0.28,22,21/22/23,0.00,0.00
war_bow,Q6,mod,far,medium,0.48,22,21/22/23,0.00,0.00
war_bow,Q6,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
war_bow,Q6,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
war_bow,Q6,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
war_bow,Q6,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
war_bow,Q6,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q1,vanilla,near,none,0.00,10,9/10/11,13.20,12.24
curved_bow,Q1,vanilla,near,light,0.28,10,9/10/11,12.46,11.55
curved_bow,Q1,vanilla,near,medium,0.48,10,9/10/11,11.93,11.06
curved_bow,Q1,vanilla,near,heavy,0.68,10,9/10/11,11.40,10.58
curved_bow,Q1,vanilla,mid,none,0.00,18,17/18/19,4.00,0.00
curved_bow,Q1,vanilla,mid,light,0.28,18,17/18/19,3.78,0.00
curved_bow,Q1,vanilla,mid,medium,0.48,18,17/18/19,3.62,0.00
curved_bow,Q1,vanilla,mid,heavy,0.68,18,17/18/19,3.46,0.00
curved_bow,Q1,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q1,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q1,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q1,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q1,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q1,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q1,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q1,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q1,mod,near,none,0.00,10,9/10/11,12.14,11.26
curved_bow,Q1,mod,near,light,0.28,10,9/10/11,11.46,10.63
curved_bow,Q1,mod,near,medium,0.48,10,9/10/11,10.98,10.18
curved_bow,Q1,mod,near,heavy,0.68,10,9/10/11,10.49,9.73
curved_bow,Q1,mod,mid,none,0.00,18,17/18/19,5.08,4.20
curved_bow,Q1,mod,mid,light,0.28,18,17/18/19,4.79,3.96
curved_bow,Q1,mod,mid,medium,0.48,18,17/18/19,4.59,3.79
curved_bow,Q1,mod,mid,heavy,0.68,18,17/18/19,4.39,3.62
curved_bow,Q1,mod,far,none,0.00,22,21/22/23,0.81,0.00
curved_bow,Q1,mod,far,light,0.28,22,21/22/23,0.76,0.00
curved_bow,Q1,mod,far,medium,0.48,22,21/22/23,0.73,0.00
curved_bow,Q1,mod,far,heavy,0.68,22,21/22/23,0.70,0.00
curved_bow,Q1,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q1,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q1,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q1,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q2,vanilla,near,none,0.00,10,9/10/11,16.32,15.60
curved_bow,Q2,vanilla,near,light,0.28,10,9/10/11,15.41,14.73
curved_bow,Q2,vanilla,near,medium,0.48,10,9/10/11,14.75,14.10
curved_bow,Q2,vanilla,near,heavy,0.68,10,9/10/11,14.10,13.48
curved_bow,Q2,vanilla,mid,none,0.00,18,17/18/19,7.28,0.00
curved_bow,Q2,vanilla,mid,light,0.28,18,17/18/19,6.87,0.00
curved_bow,Q2,vanilla,mid,medium,0.48,18,17/18/19,6.58,0.00
curved_bow,Q2,vanilla,mid,heavy,0.68,18,17/18/19,6.29,0.00
curved_bow,Q2,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q2,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q2,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q2,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q2,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q2,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q2,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q2,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q2,mod,near,none,0.00,10,9/10/11,15.50,14.82
curved_bow,Q2,mod,near,light,0.28,10,9/10/11,14.64,13.99
curved_bow,Q2,mod,near,medium,0.48,10,9/10/11,14.02,13.40
curved_bow,Q2,mod,near,heavy,0.68,10,9/10/11,13.40,12.80
curved_bow,Q2,mod,mid,none,0.00,18,17/18/19,10.03,9.35
curved_bow,Q2,mod,mid,light,0.28,18,17/18/19,9.47,8.82
curved_bow,Q2,mod,mid,medium,0.48,18,17/18/19,9.07,8.45
curved_bow,Q2,mod,mid,heavy,0.68,18,17/18/19,8.67,8.08
curved_bow,Q2,mod,far,none,0.00,22,21/22/23,2.66,0.00
curved_bow,Q2,mod,far,light,0.28,22,21/22/23,2.51,0.00
curved_bow,Q2,mod,far,medium,0.48,22,21/22/23,2.40,0.00
curved_bow,Q2,mod,far,heavy,0.68,22,21/22/23,2.30,0.00
curved_bow,Q2,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q2,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q2,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q2,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q3,vanilla,near,none,0.00,10,9/10/11,19.20,18.72
curved_bow,Q3,vanilla,near,light,0.28,10,9/10/11,18.12,17.67
curved_bow,Q3,vanilla,near,medium,0.48,10,9/10/11,17.36,16.92
curved_bow,Q3,vanilla,near,heavy,0.68,10,9/10/11,16.59,16.17
curved_bow,Q3,vanilla,mid,none,0.00,18,17/18/19,10.40,0.00
curved_bow,Q3,vanilla,mid,light,0.28,18,17/18/19,9.82,0.00
curved_bow,Q3,vanilla,mid,medium,0.48,18,17/18/19,9.40,0.00
curved_bow,Q3,vanilla,mid,heavy,0.68,18,17/18/19,8.99,0.00
curved_bow,Q3,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q3,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q3,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q3,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q3,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q3,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q3,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q3,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q3,mod,near,none,0.00,10,9/10/11,18.82,18.35
curved_bow,Q3,mod,near,light,0.28,10,9/10/11,17.76,17.32
curved_bow,Q3,mod,near,medium,0.48,10,9/10/11,17.01,16.58
curved_bow,Q3,mod,near,heavy,0.68,10,9/10/11,16.26,15.85
curved_bow,Q3,mod,mid,none,0.00,18,17/18/19,15.05,14.58
curved_bow,Q3,mod,mid,light,0.28,18,17/18/19,14.21,13.77
curved_bow,Q3,mod,mid,medium,0.48,18,17/18/19,13.61,13.18
curved_bow,Q3,mod,mid,heavy,0.68,18,17/18/19,13.01,12.60
curved_bow,Q3,mod,far,none,0.00,22,21/22/23,4.55,0.00
curved_bow,Q3,mod,far,light,0.28,22,21/22/23,4.29,0.00
curved_bow,Q3,mod,far,medium,0.48,22,21/22/23,4.11,0.00
curved_bow,Q3,mod,far,heavy,0.68,22,21/22/23,3.93,0.00
curved_bow,Q3,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q3,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q3,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q3,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q4,vanilla,near,none,0.00,10,9/10/11,20.16,19.78
curved_bow,Q4,vanilla,near,light,0.28,10,9/10/11,19.03,18.67
curved_bow,Q4,vanilla,near,medium,0.48,10,9/10/11,18.22,17.88
curved_bow,Q4,vanilla,near,heavy,0.68,10,9/10/11,17.42,17.09
curved_bow,Q4,vanilla,mid,none,0.00,18,17/18/19,11.52,0.00
curved_bow,Q4,vanilla,mid,light,0.28,18,17/18/19,10.87,0.00
curved_bow,Q4,vanilla,mid,medium,0.48,18,17/18/19,10.41,0.00
curved_bow,Q4,vanilla,mid,heavy,0.68,18,17/18/19,9.95,0.00
curved_bow,Q4,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q4,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q4,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q4,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q4,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q4,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q4,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q4,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q4,mod,near,none,0.00,10,9/10/11,20.76,20.37
curved_bow,Q4,mod,near,light,0.28,10,9/10/11,19.60,19.23
curved_bow,Q4,mod,near,medium,0.48,10,9/10/11,18.77,18.41
curved_bow,Q4,mod,near,heavy,0.68,10,9/10/11,17.94,17.60
curved_bow,Q4,mod,mid,none,0.00,18,17/18/19,17.60,17.21
curved_bow,Q4,mod,mid,light,0.28,18,17/18/19,16.62,16.24
curved_bow,Q4,mod,mid,medium,0.48,18,17/18/19,15.91,15.55
curved_bow,Q4,mod,mid,heavy,0.68,18,17/18/19,15.21,14.87
curved_bow,Q4,mod,far,none,0.00,22,21/22/23,10.81,0.00
curved_bow,Q4,mod,far,light,0.28,22,21/22/23,10.21,0.00
curved_bow,Q4,mod,far,medium,0.48,22,21/22/23,9.77,0.00
curved_bow,Q4,mod,far,heavy,0.68,22,21/22/23,9.34,0.00
curved_bow,Q4,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q4,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q4,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q4,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q5,vanilla,near,none,0.00,10,9/10/11,20.64,20.30
curved_bow,Q5,vanilla,near,light,0.28,10,9/10/11,19.48,19.17
curved_bow,Q5,vanilla,near,medium,0.48,10,9/10/11,18.66,18.35
curved_bow,Q5,vanilla,near,heavy,0.68,10,9/10/11,17.83,17.54
curved_bow,Q5,vanilla,mid,none,0.00,18,17/18/19,12.08,0.00
curved_bow,Q5,vanilla,mid,light,0.28,18,17/18/19,11.40,0.00
curved_bow,Q5,vanilla,mid,medium,0.48,18,17/18/19,10.92,0.00
curved_bow,Q5,vanilla,mid,heavy,0.68,18,17/18/19,10.44,0.00
curved_bow,Q5,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q5,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q5,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q5,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q5,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q5,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q5,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q5,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q5,mod,near,none,0.00,10,9/10/11,22.50,22.13
curved_bow,Q5,mod,near,light,0.28,10,9/10/11,21.24,20.89
curved_bow,Q5,mod,near,medium,0.48,10,9/10/11,20.34,20.01
curved_bow,Q5,mod,near,heavy,0.68,10,9/10/11,19.44,19.12
curved_bow,Q5,mod,mid,none,0.00,18,17/18/19,19.57,19.20
curved_bow,Q5,mod,mid,light,0.28,18,17/18/19,18.47,18.13
curved_bow,Q5,mod,mid,medium,0.48,18,17/18/19,17.69,17.36
curved_bow,Q5,mod,mid,heavy,0.68,18,17/18/19,16.91,16.59
curved_bow,Q5,mod,far,none,0.00,22,21/22/23,12.19,0.00
curved_bow,Q5,mod,far,light,0.28,22,21/22/23,11.51,0.00
curved_bow,Q5,mod,far,medium,0.48,22,21/22/23,11.02,0.00
curved_bow,Q5,mod,far,heavy,0.68,22,21/22/23,10.53,0.00
curved_bow,Q5,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q5,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q5,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q5,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q6,vanilla,near,none,0.00,10,9/10/11,21.12,20.83
curved_bow,Q6,vanilla,near,light,0.28,10,9/10/11,19.94,19.67
curved_bow,Q6,vanilla,near,medium,0.48,10,9/10/11,19.09,18.83
curved_bow,Q6,vanilla,near,heavy,0.68,10,9/10/11,18.25,18.00
curved_bow,Q6,vanilla,mid,none,0.00,18,17/18/19,12.64,0.00
curved_bow,Q6,vanilla,mid,light,0.28,18,17/18/19,11.93,0.00
curved_bow,Q6,vanilla,mid,medium,0.48,18,17/18/19,11.43,0.00
curved_bow,Q6,vanilla,mid,heavy,0.68,18,17/18/19,10.92,0.00
curved_bow,Q6,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
curved_bow,Q6,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
curved_bow,Q6,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
curved_bow,Q6,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
curved_bow,Q6,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q6,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q6,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q6,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
curved_bow,Q6,mod,near,none,0.00,10,9/10/11,24.29,23.96
curved_bow,Q6,mod,near,light,0.28,10,9/10/11,22.93,22.62
curved_bow,Q6,mod,near,medium,0.48,10,9/10/11,21.96,21.66
curved_bow,Q6,mod,near,heavy,0.68,10,9/10/11,20.98,20.70
curved_bow,Q6,mod,mid,none,0.00,18,17/18/19,21.64,21.31
curved_bow,Q6,mod,mid,light,0.28,18,17/18/19,20.43,20.11
curved_bow,Q6,mod,mid,medium,0.48,18,17/18/19,19.56,19.26
curved_bow,Q6,mod,mid,heavy,0.68,18,17/18/19,18.70,18.41
curved_bow,Q6,mod,far,none,0.00,22,21/22/23,20.31,19.98
curved_bow,Q6,mod,far,light,0.28,22,21/22/23,19.18,18.86
curved_bow,Q6,mod,far,medium,0.48,22,21/22/23,18.36,18.06
curved_bow,Q6,mod,far,heavy,0.68,22,21/22/23,17.55,17.26
curved_bow,Q6,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
curved_bow,Q6,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
curved_bow,Q6,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
curved_bow,Q6,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q1,vanilla,near,none,0.00,10,9/10/11,16.50,16.06
long_bow,Q1,vanilla,near,light,0.28,10,9/10/11,15.58,15.16
long_bow,Q1,vanilla,near,medium,0.48,10,9/10/11,14.92,14.52
long_bow,Q1,vanilla,near,heavy,0.68,10,9/10/11,14.26,13.88
long_bow,Q1,vanilla,mid,none,0.00,18,17/18/19,8.80,0.00
long_bow,Q1,vanilla,mid,light,0.28,18,17/18/19,8.31,0.00
long_bow,Q1,vanilla,mid,medium,0.48,18,17/18/19,7.96,0.00
long_bow,Q1,vanilla,mid,heavy,0.68,18,17/18/19,7.60,0.00
long_bow,Q1,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
long_bow,Q1,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
long_bow,Q1,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
long_bow,Q1,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
long_bow,Q1,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q1,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q1,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q1,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q1,mod,near,none,0.00,10,9/10/11,15.18,14.78
long_bow,Q1,mod,near,light,0.28,10,9/10/11,14.33,13.95
long_bow,Q1,mod,near,medium,0.48,10,9/10/11,13.72,13.36
long_bow,Q1,mod,near,heavy,0.68,10,9/10/11,13.12,12.77
long_bow,Q1,mod,mid,none,0.00,18,17/18/19,11.94,11.54
long_bow,Q1,mod,mid,light,0.28,18,17/18/19,11.27,10.89
long_bow,Q1,mod,mid,medium,0.48,18,17/18/19,10.80,10.43
long_bow,Q1,mod,mid,heavy,0.68,18,17/18/19,10.32,9.97
long_bow,Q1,mod,far,none,0.00,22,21/22/23,10.32,9.92
long_bow,Q1,mod,far,light,0.28,22,21/22/23,9.74,9.36
long_bow,Q1,mod,far,medium,0.48,22,21/22/23,9.33,8.97
long_bow,Q1,mod,far,heavy,0.68,22,21/22/23,8.92,8.57
long_bow,Q1,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q1,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q1,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q1,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q2,vanilla,near,none,0.00,10,9/10/11,18.26,17.93
long_bow,Q2,vanilla,near,light,0.28,10,9/10/11,17.24,16.93
long_bow,Q2,vanilla,near,medium,0.48,10,9/10/11,16.51,16.21
long_bow,Q2,vanilla,near,heavy,0.68,10,9/10/11,15.78,15.49
long_bow,Q2,vanilla,mid,none,0.00,18,17/18/19,10.52,0.00
long_bow,Q2,vanilla,mid,light,0.28,18,17/18/19,9.93,0.00
long_bow,Q2,vanilla,mid,medium,0.48,18,17/18/19,9.51,0.00
long_bow,Q2,vanilla,mid,heavy,0.68,18,17/18/19,9.09,0.00
long_bow,Q2,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
long_bow,Q2,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
long_bow,Q2,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
long_bow,Q2,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
long_bow,Q2,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q2,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q2,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q2,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q2,mod,near,none,0.00,10,9/10/11,17.35,17.03
long_bow,Q2,mod,near,light,0.28,10,9/10/11,16.38,16.08
long_bow,Q2,mod,near,medium,0.48,10,9/10/11,15.68,15.40
long_bow,Q2,mod,near,heavy,0.68,10,9/10/11,14.99,14.72
long_bow,Q2,mod,mid,none,0.00,18,17/18/19,14.84,14.53
long_bow,Q2,mod,mid,light,0.28,18,17/18/19,14.01,13.71
long_bow,Q2,mod,mid,medium,0.48,18,17/18/19,13.41,13.13
long_bow,Q2,mod,mid,heavy,0.68,18,17/18/19,12.82,12.55
long_bow,Q2,mod,far,none,0.00,22,21/22/23,13.58,13.27
long_bow,Q2,mod,far,light,0.28,22,21/22/23,12.82,12.53
long_bow,Q2,mod,far,medium,0.48,22,21/22/23,12.28,12.00
long_bow,Q2,mod,far,heavy,0.68,22,21/22/23,11.74,11.47
long_bow,Q2,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q2,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q2,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q2,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q3,vanilla,near,none,0.00,10,9/10/11,19.80,19.58
long_bow,Q3,vanilla,near,light,0.28,10,9/10/11,18.69,18.48
long_bow,Q3,vanilla,near,medium,0.48,10,9/10/11,17.90,17.70
long_bow,Q3,vanilla,near,heavy,0.68,10,9/10/11,17.11,16.92
long_bow,Q3,vanilla,mid,none,0.00,18,17/18/19,12.10,0.00
long_bow,Q3,vanilla,mid,light,0.28,18,17/18/19,11.42,0.00
long_bow,Q3,vanilla,mid,medium,0.48,18,17/18/19,10.94,0.00
long_bow,Q3,vanilla,mid,heavy,0.68,18,17/18/19,10.45,0.00
long_bow,Q3,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
long_bow,Q3,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
long_bow,Q3,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
long_bow,Q3,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
long_bow,Q3,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q3,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q3,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q3,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q3,mod,near,none,0.00,10,9/10/11,19.40,19.19
long_bow,Q3,mod,near,light,0.28,10,9/10/11,18.32,18.11
long_bow,Q3,mod,near,medium,0.48,10,9/10/11,17.54,17.35
long_bow,Q3,mod,near,heavy,0.68,10,9/10/11,16.77,16.58
long_bow,Q3,mod,mid,none,0.00,18,17/18/19,17.68,17.46
long_bow,Q3,mod,mid,light,0.28,18,17/18/19,16.69,16.49
long_bow,Q3,mod,mid,medium,0.48,18,17/18/19,15.98,15.79
long_bow,Q3,mod,mid,heavy,0.68,18,17/18/19,15.27,15.09
long_bow,Q3,mod,far,none,0.00,22,21/22/23,16.82,16.60
long_bow,Q3,mod,far,light,0.28,22,21/22/23,15.88,15.67
long_bow,Q3,mod,far,medium,0.48,22,21/22/23,15.20,15.01
long_bow,Q3,mod,far,heavy,0.68,22,21/22/23,14.53,14.34
long_bow,Q3,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q3,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q3,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q3,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q4,vanilla,near,none,0.00,10,9/10/11,20.24,20.06
long_bow,Q4,vanilla,near,light,0.28,10,9/10/11,19.11,18.94
long_bow,Q4,vanilla,near,medium,0.48,10,9/10/11,18.30,18.14
long_bow,Q4,vanilla,near,heavy,0.68,10,9/10/11,17.49,17.34
long_bow,Q4,vanilla,mid,none,0.00,18,17/18/19,12.61,0.00
long_bow,Q4,vanilla,mid,light,0.28,18,17/18/19,11.91,0.00
long_bow,Q4,vanilla,mid,medium,0.48,18,17/18/19,11.40,0.00
long_bow,Q4,vanilla,mid,heavy,0.68,18,17/18/19,10.90,0.00
long_bow,Q4,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
long_bow,Q4,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
long_bow,Q4,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
long_bow,Q4,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
long_bow,Q4,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q4,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q4,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q4,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q4,mod,near,none,0.00,10,9/10/11,20.85,20.67
long_bow,Q4,mod,near,light,0.28,10,9/10/11,19.68,19.51
long_bow,Q4,mod,near,medium,0.48,10,9/10/11,18.85,18.68
long_bow,Q4,mod,near,heavy,0.68,10,9/10/11,18.01,17.86
long_bow,Q4,mod,mid,none,0.00,18,17/18/19,19.40,19.22
long_bow,Q4,mod,mid,light,0.28,18,17/18/19,18.31,18.14
long_bow,Q4,mod,mid,medium,0.48,18,17/18/19,17.53,17.37
long_bow,Q4,mod,mid,heavy,0.68,18,17/18/19,16.76,16.60
long_bow,Q4,mod,far,none,0.00,22,21/22/23,18.67,18.49
long_bow,Q4,mod,far,light,0.28,22,21/22/23,17.63,17.46
long_bow,Q4,mod,far,medium,0.48,22,21/22/23,16.88,16.72
long_bow,Q4,mod,far,heavy,0.68,22,21/22/23,16.13,15.98
long_bow,Q4,mod,ultra_far,none,0.00,25,24/25/26,6.10,0.00
long_bow,Q4,mod,ultra_far,light,0.28,25,24/25/26,5.76,0.00
long_bow,Q4,mod,ultra_far,medium,0.48,25,24/25/26,5.52,0.00
long_bow,Q4,mod,ultra_far,heavy,0.68,25,24/25/26,5.27,0.00
long_bow,Q5,vanilla,near,none,0.00,10,9/10/11,20.46,20.31
long_bow,Q5,vanilla,near,light,0.28,10,9/10/11,19.31,19.17
long_bow,Q5,vanilla,near,medium,0.48,10,9/10/11,18.50,18.36
